cube,imperfect_lines,orbit_size,solver_result,solve_seconds,drat_trim,verify_seconds,proof_bytes,proof_sha256
87,1,2,3,5,10,17,36,UNSAT,7.9,VERIFIED,43.6,5478518,fa8206f858fabd1406fbeec42e88766e30b9b5877ffedc07c05b0fcfb8af1e68
88,1,2,3,5,11,12,36,UNSAT,6.9,VERIFIED,34.0,7629694,297a6a7838bd1f334bd34c20e952e846fa64338b3855a64b456e12a9222aa7b5
89,1,2,3,5,11,13,36,UNSAT,6.4,VERIFIED,40.4,7569014,da8eee7217b77d3c490788e62e84229fe477a94bae65b1d2aeaac08f14242de5
90,1,2,3,5,11,14,36,UNSAT,2.9,VERIFIED,7.6,2698361,06c343eec9e3ffbce80a69c2e82c8da31e8afb0bbf12585154eed7b93aa6f699
91,1,2,3,5,11,15,36,UNSAT,6.4,VERIFIED,119.1,6887029,3bb4029840934a459a8264d51b2cabc68c9f724ce899e3eb83e216118adcd0dc
92,1,2,3,5,11,16,36,UNSAT,8.0,VERIFIED,27.5,8244865,1252d38f44b34aeb41b6ee21066b5111a6ecdfb4d2df69ff28464d8a9319cf29
93,1,2,3,5,11,17,18,UNSAT,4.3,VERIFIED,1.4,2977830,9adc098a295b8f99cca8c03694185dbc6d28ab640542f9ad1b5301c76fa4a56a
94,1,2,3,5,12,13,36,UNSAT,7.2,VERIFIED,9.4,7256315,cbdc0218d69bdb4f33f01f23979947a4a6160a986400d14de8e8f76c4f815503
95,1,2,3,5,12,14,36,UNSAT,4.2,VERIFIED,2.1,2914144,e0d45c04a2ca99a69e04007f16132fe4b235e627789b00b082a3e7341bafbf8b
96,1,2,3,5,12,15,36,UNSAT,6.2,VERIFIED,8.4,5563770,d82017e5b8609edf4518d6ed9cb73cc0209afde32f6662feae8c77a4872d0acb
97,1,2,3,5,12,16,36,UNSAT,3.1,VERIFIED,1.9,3079840,6c2e7616645e888b46ac87546d6396cefb37f8776d38ed79f79a9606a95ca513
98,1,2,3,5,13,14,36,UNSAT,4.3,VERIFIED,3.4,3664550,f6f849148122b96b06c92b3ecb68565392c828e40205d88fec4fd2f5484f8f89
99,1,2,3,5,13,15,36,UNSAT,4.4,VERIFIED,4.3,4692148,ca9ffe3de8578bc47068bc213ede053c33502f67828223b1a96577cd4b78e588
100,1,2,3,5,13,16,36,UNSAT,3.6,VERIFIED,3.6,3521428,4588de37abac1927fd33bd53759962acf3d743b75f8afb6beee5ffdd64ef13ff
101,1,2,3,5,14,15,36,UNSAT,5.9,VERIFIED,4.7,5264773,274269607ca0eef47589b4883a1b9d693d6b1ca37cd408071ec929f83687a663
102,1,2,3,5,14,16,36,UNSAT,6.2,VERIFIED,33.2,7096318,87916231c9b935891dcc3955544c25b687b422334d1bf9c1b9296a21f939549c
103,1,2,3,5,15,16,36,UNSAT,6.7,VERIFIED,31.6,7862999,4fd919ce4bd2459cf15c7c8b4367468428d927fe2336698ad5880ca5ca6088e0
104,1,2,3,6,7,8,18,UNSAT,4.9,VERIFIED,63.6,3944305,8843bca37e0ebd365096f5790d342c17b03fd79e8d86404412368bf6ca28a8cb
105,1,2,3,6,7,9,36,UNSAT,7.9,VERIFIED,40.1,6094578,2faa8ecd2f6625b84b848b888b577050a54b9bbb4140c5a626429e0a2da5280b
106,1,2,3,6,7,10,36,UNSAT,16.1,VERIFIED,105.7,22169878,483c61f701009fe6ea675523ecfa76a3695eb0e3df5e5a11711da8f08574a576
107,1,2,3,6,7,11,36,UNSAT,16.0,VERIFIED,96.7,71445754,12424a37a6f4beb8279a273a1001ac40e9179508cb5164c2776b754c1ba198fc
108,1,2,3,6,7,12,36,UNSAT,13.3,VERIFIED,14.8,85364118,3e5d8dacc546f1852b570ffedfcc2561595b1f660fa03bc55f75a192b2d2d17d
109,1,2,3,6,7,13,36,UNSAT,16.7,VERIFIED,103.5,172579416,19e0a9f4d860f9106de820a9b95098c7ec27334b827be0bf4ad98fe38dc81dd5
110,1,2,3,6,7,14,36,UNSAT,4.1,VERIFIED,3.7,5969928,c37bc2bd33a767a4d255c9f2eed6a15510b77301ea08921a852fb061b61a6b22
