graph6	class	class_sizes
Q???C@?K?WCQM?aAIG?M?`G@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAIG?M?_g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAIG?M?@gB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAIG?F?@gBC??	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAOg?M?Og@O_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAOWAK?DG@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAOWAa?@g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAOWAE?PG?S_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aA?wAE?cG@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?aAICAK??wAD??	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`AX??e??w@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`AAgEC?Ag@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`AAgAE?AgB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`A@gAE?_g@O_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`A@WEC?DG@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`A?wAa?AgB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`A?wAQ?_g@O_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?`A?wAQ?CgB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?_a@gAE?DGB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?_a@WE_?PG?D_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?_a@WAa?PGAC_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?@aQ_AQ??wB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?@aP_EC?OW?P_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?@aP_EA??w@O_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?@aP_Aa??wB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?@aPOE_?OW?D_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?@aPGEC?DG@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?@aPGEC?CW@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQM?_QOoAS?CW@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?q?GgC@OCg?R??	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?e?Y??EO@g@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?e?Y??HOOo?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?e?W_?EOCg@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?e?W_?`OOo?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?e?AgEC??w@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?e?AWAI??iB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?Y?AAO?w?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?Y?A@O?w?R??	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?QOAc?OW?@g?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?QGAAOOg?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?AWAa??iB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?WCAAOCo?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?GHCB?S_?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?b?GDAc?CoA@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?E_Q_EA??w@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?E_QGEG??i@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?E_Q@AI??wB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aOQOA_O@g@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?cAX??M?Cg@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?cABGEC?@g@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?cABGAE?@gB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?cA@WEC?DG@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?cA@WAa?@gB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAY?AI??w?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAY??e?@g@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAW_AB?Co?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAQ_Aa??w@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAQ_?e?OW@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAI_AB?_o?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAQOAa?@W@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAWGAg??w?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAWGAH?Co?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAQGAa?Og?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAQGAI?Og?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAQGAE?@g@O_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAOgAB?S_?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAGgCB?Cg@Q??	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAWCAI?Co?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?aAGcAa?_o?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?CaR?AI??wB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQJ?_QQOAo?@g@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQF?a_IO?IO_W@__?	E	[12, 11, 11, 11]
Q???C@?K?WCQc_S_X?@W?@W?@g?	E	[12, 11, 11, 11]
Q???C@?K?WCQc_CoT?AGO@W@G_?	E	[12, 11, 11, 11]
Q???C@?K?WCQc_CoWGAP?BG?cG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_s?X??F?@W?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_s?PG?F?PG?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_s?GWCP?@W?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_s??[AQ?`G?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_e?H_?M?_W@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_e?OoAQ?@W@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_e?OoAOO@W@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_e?@gAK?_W@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_e?@WEG?@W@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_F?P_EC?OW?@g?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_F?P_EA??w@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_F?P_AD?OWA@G?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_F?POAI?_W@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_F?P@AE?@WB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_c_X?AB?BO?Cg?	T2	-
Q???C@?K?WCQK_c_X??R?PO?Cg?	T2	-
Q???C@?K?WCQK_c_P_AQ?@W@?g?	T2	-
Q???C@?K?WCQK_c_WGAP?BO?Cg?	T2	-
Q???C@?K?WCQK_c_WGAB?BG?KG?	T2	-
Q???C@?K?WCQK_c_WG?R?R??Cg?	T2	-
Q???C@?K?WCQK_c_PGAW?@W@?g?	T2	-
Q???C@?K?WCQK_c_PGAP?PO?Cg?	T2	-
Q???C@?K?WCQK_c_@HAQ?`G@C_?	T2	-
Q???C@?K?WCQK_E_W@AQ?`G?D_?	T2	-
Q???C@?K?WCQK_E_W@AI?AWAC_?	T2	-
Q???C@?K?WCQK_E_O`AQ?_W@C_?	T2	-
Q???C@?K?WCQK_E_O`E@?QO?D_?	T2	-
Q???C@?K?WCQK_E_OHEO?@W@C_?	T2	-
Q???C@?K?WCQK_E_OHEG?BG@@_?	T2	-
Q???C@?K?WCQK_cOWOAP?@W?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_cOPOAQ?@I@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_cOPO?Y?OI@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_cOPOAOO@W@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_cOPGAD?PG?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_cOGSEO?@W?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_aAJ?AE?@WAC_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_aABGAI?@gB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_aABG?M?PGB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_BAR?EC?OW?D_?	E	[12, 11, 11, 11]
Q???C@?K?WCQK_BAR?CE?OW@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQE_c_[??R?PG?DG?	E	[12, 11, 11, 11]
Q???C@?K?WCQE_D_P_F??OW?@g?	E	[12, 11, 11, 11]
Q???C@?K?WCQE_D_P_BA??YB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQE_D_P_B@?OWA@G?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOs?J??Y??i?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOs?HG?d?B_?Cg?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOs?GS?U?F??Cg?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOs?AS?T?BO@CG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOq?BO?k?@W@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOq?BO?b?@g@CG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOq?BC?J?P_?QG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOq?@KAH?Ca?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQgOe?J??F?@g@CG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOe?HO?F?DG@CG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOe?@oACOCW@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOe??pAg??w@G_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOb?HG?cOCg@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOb?APAo??w@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOoOAS?p?P_?KG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOoOAS?p?B_@CG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcOJ??T?@g@CG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcOB_ACOAg@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcOBO?[?PG@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcOBOAOO@g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcOBOAGO@g@G_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcO@oAW?Cg@?g?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcOICAS?B_?Cg?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcO@PAo?@g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcO@PAS?DG@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOcO@PAK?DG@G_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOI@AW?@g?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOI@AS?DG?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOI@?k?Ag@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOI@AP?@g?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOI@?p?@g@E??	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOH@?k?Cg@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOH@A`?D_?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOG`AP?D_?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOA`Ao?Og?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOA`AW?Og?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOA`AS?Cg@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOAPAo?@g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOGDAo?@g?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQgOaOGDAW?Cg?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQgOoGJ??Y?@g?QG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOoGIC?s?BO?EG?	E	[12, 11, 11, 11]
Q???C@?K?WCQgOoGIC?U?F??EG?	E	[12, 11, 11, 11]
Q???C@?K?WCQcAq?DCAH?@o?R??	E	[12, 11, 11, 11]
Q???C@?K?WCQcAq?DCAD?@o?T??	E	[12, 11, 11, 11]
Q???C@?K?WCQcAq?DC?L?Co@D??	E	[12, 11, 11, 11]
Q???C@?K?WCQcAq?DCAB?@o?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQcAU?DG?M?_g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQcAU?DGCB?@g@E??	E	[12, 11, 11, 11]
Q???C@?K?WCQcAU?DCAB?`_?F??	E	[12, 11, 11, 11]
Q???C@?K?WCQcAb?DOAg??w@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQcAb?DO?e?OW@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQcAS_@o?Y?_W@__?	E	[12, 11, 11, 11]
Q???C@?K?WCQcAaODOAK?DG@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQcAaODOAa?@g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQcAaODOAE?DG@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?IO?e?@WAC_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?QG?b?@g@E??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?QCAB?@o?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?IC?b?@oAE??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?OcAB?D_?R??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?Gc?J?CoAQ??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?OKAH?Co?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?OK?h?P_?R??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?GK?b?`_?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAY?GK?J?c_?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAU?EGCK??w@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAU?EG?M?_g@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAU?ECAK??wAD??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAp?CcA`?Co?J??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAp?CcAB?Co?Y??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOY?AK?@W?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOY??k?@W@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOY?AH?@o?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOW_?J?S_?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOQ_Ac??w@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOQ_AK??w@O_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOQOAg?@g@@_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOQOAg?@W@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOWGA`?@g?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOWGAH?Cg?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOQGA`?P_?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOIG?k?`G@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOOgAc?Cg@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOAgEG?Og?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOAWAg?@gB?_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOAWAc?PGAC_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOWCAg?@o?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAIOGKAg?`_?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAEOM??M?`G@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAEOKGCK?DG@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAEOKG?k?`G@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQaAEO?wBG?cG@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAw?HGCK?Cg?D_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAw?HGCI?@g?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAw?HGCH??w?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQEAw?HGCD?@W?U??	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?Y?AK?@W?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?Y?AI?@g?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?Y?AH?@o?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?W_?h??w@B??	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?OoAg?OW?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?OoAI?CW@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?WG?M?DG@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?IGCB?P_?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?OgAI?Og?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAi?ICAB?@oAE??	E	[12, 11, 11, 11]
Q???C@?K?WCQEAh?AgAQ?OgAA_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAh?@WEA?DG@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAb?[??M?CW@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAb?[??h??w@B??	E	[12, 11, 11, 11]
Q???C@?K?WCQEAb??wAc?_W@__?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?W_Aa?_g?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?W_CE?CW@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?Q_EA??w@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?Q_CE?OW@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?QOEG?OW?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?QOEA?@W@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?OoE_?OW?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?OoEA?CW@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?QGEG?Og?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAJ?OgE_?Og?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQEAgOX??M?Cg@C_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?Y??h??w@B??	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?W_Ac?CW?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?W_A`?Co?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?QOAg?OW?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?QOAc?OW?D_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?QGAg?Og?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?QGAa?Og?E_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?QGAI?Og?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?GgCB?S_?Q_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?AgE_??w@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?AgEA?Cg@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?AgAa?_g@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAi?AgCE?SG@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAe?[??h??w@B??	E	[12, 11, 11, 11]
Q???C@?K?WCQBAe?IO?M?_W@__?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAM?W_Aa?_g?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAM?Q_EA??w@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAM?Q_CE?OW@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAM?QOEG?OW?B_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAM?OgE_??w@A_?	E	[12, 11, 11, 11]
Q???C@?K?WCQBAM?OgCE?Og@O_?	E	[12, 11, 11, 11]
Q???C@?K?WCQ_Qq?DCAH?D_?R??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?k?K_?KO?w?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?k?K_?IO?w?Q_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?k?K_?HO?w?R??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?k?E_?HO?w@B??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?h?EO?DOSO?D_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?h?Cc?b?Ca@B??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?h?CDAD?Co?T??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?h?CDAB?Co?U??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_K_?i?Cg?@g?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_K_?gOCW?B_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_K_?HOCW?R??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_Co?HOSO?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_AS@H?CQ@D??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_CDA`?DO?F??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_CDAB?DO?U??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?g_CD?b?D_@D??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOK_?k?CW?Ag?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOK_?h?Co?Ag?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOK_?h??w?QG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOK_?KOCg?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOEO?F?PG?SG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOCg?HOS_?Q_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOCKAc?DG?EG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOCKAH?Ca?U??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOCDA`?@o?U??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOCDAH?D_?R??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOCD?h?@o@Q??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?gOCDAD?DO?U??	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?WOS_?KOCg?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?WOOc@K?CW?QG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?_oEO@g?@I@@_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?_oEO@`?PG?DG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qq?_oEO@B?PG?SG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?w?IO?k??Y?D_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?w?IG?i??i?E_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?w?GS?L?DO?PG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?w?A`?h??w@B??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?w??p?L?CW@P??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?K_?KO?w?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?K_?HO?w?R??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?I_?IO?w?a_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?I_?HO?w?b??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?E_?HOOo?B_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?Ag?HOOg?b??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?ECAH?@o?BG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?GK?h?@o?aG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?ADAD?@o?d??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?s?ADAB?@o?e??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?[?AS?F?POACG?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?h?G`Ac??w?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?h?G`Aa?Cg?B_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?h?G`AE?Cg?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?h?G`A`??w?R??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?h?G`AD?Co?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?h??pAD?SO?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d?K_AE?Cg?@g?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d?CoAa??Y@A_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d?CoAAO?w@O_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d?AWAK?GI@@_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d?AWACOHG@@_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d??wBC??Y@O_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d??wAc?GI@@_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d??wBA?CI@A_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d??wAa?GI@A_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?d??XAc?@W@__?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?L?W_?`OOo?B_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?o_Co?HOSO?P_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?W_IC?L?@QAP??	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?c_I@@D?PO?D_?	E	[12, 11, 11, 11]
Q???C@?K?W@Qi?c_G`?h?OW?b??	E	[12, 11, 11, 11]
