graph6	class	class_sizes
S??????_E?S@U?T?BO@Q?GS?D_?D_?L??	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO@Q?GK?EO?J??F??	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?Y?HO?_o?D_?F??	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?Y?HG?aO?B_?F??	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?Y??w?b??H_@@_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO@E??k?`O?J??X??	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U?H_?`_?B_?H_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U?Gg?d??B_?H_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U?Gg?`_?I_?H_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U?Gg?D_?B_@G_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U?Gg?`O?J??H_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U?@W?d??D_@@_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U??w?d?@@_?H_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?U?Gc?`_?J??H_?	E	[13, 13, 12, 12]
S??????_E?S@U?T?BO?J?@W?h??D_@C_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?BC?@W?D_?E_?D_?	T2	-
S??????_E?S@F?U?F?BC?@S?D_?F??D_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AK?@W?`_?E_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AK?@W?`O?F??D_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AK?@c?@o@B??F??	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AK?@S?`_?F??D_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AE?Go?E_?H_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AE?Gg?F??H_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AE?Gg?EO?J??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AE?@g?E_@A_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AE?@g?EO@B??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AC_Go?E_?J??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AC_@o?E_@B??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AC_@c?D_@B??F??	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AC_@S?c_?F??F??	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AC_@S?E_@B??F??	E	[13, 13, 12, 12]
S??????_E?S@F?U?F?AC_?s?c_?J??F??	E	[13, 13, 12, 12]
S??????_E?S@F?U?F??K_@c@@_@B??F??	T2	-
S??????_E?S@F?U?F??K_@S@A_@B??F??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAW?IO?Co?F??D_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAW?IG?E_?B_?E_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAW?IG?D_?D_?E_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAW?IG?Co?F??E_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAW?AK?`O?F??L??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAW?AK?_o?F??M??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAS?IO?Ao?H_?J??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAS?AK?cO?F??J??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EG@S?Ag@C_?B_?I_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EG@S?Ag@@_?H_?I_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EG@S?Ag@?o?J??I_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EG@S?Ac?Co?J?AB??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAP?Gg?K_?I_?E_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAP?GW?K_?K_?E_?	E	[13, 13, 12, 12]
S??????_E?S@F?S_EG@D?B_?KO?B_AB??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAO_I_?B_?H_?J??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAO_IO?B_?H_?L??	E	[13, 13, 12, 12]
S??????_E?S@F?S_EGAO_IG?EO?F??J??	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BG?@o?Ao?B_@B??	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BG?@W?B_?E_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BG?Gc?@o?J??F??	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BG?@S?Ao?F?@B??	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BA?HO?E_?D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BA?HG?F??D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BA?HG?E_?E_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BA?HG?EO?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BA?@W?B_?K_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?BA?HC?E_?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?H_?Ao?B_@B??	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?HO?a_?D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?HG?b??D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?HG?a_?E_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?HG?aO?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?@g?b?@@_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?@g?a_@A_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?@g?aO@B??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?@W?a_?D_@A_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI??w?b??H_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AI?HC?a_?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?@I?HG@B??D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?@I?HG@AO?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?@I?HC@A_?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AB?HO?BO?L?@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J?AB?@W?b??K_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J??J?HO@A_?E_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_J??J?@W?`_@C_AC_?	T2	-
S??????_E?S@F?E_J??J?@W?B_@C_B?_?	T2	-
S??????_E?S@F?E_J?B?_HO?E_?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgBO?OW?DO?D_@D??	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?W_?B_?B_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?Oo?a_?B_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?WG?b??D_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?WG?a_?E_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?Og?b??B_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?Og?a_@A_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?Og?B_@A_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAW?WC?a_?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAS?X??Ao?B_@B??	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAS?PO?a_?B_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAS?PO?B_@@_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAK?I_?_o?B_AB??	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAK?QO?a_?B_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAK?QO?B_@@_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_Ag?[?Oo@@_@@_@@_?	T2	-
S??????_E?S@F?E_AgAP?X??b??B_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAP?X??`_?E_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAP?X??`O?F??D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAP?WO?B_?K_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAP?WO?DO?D_@D??	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAP?PO?`_@C_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?E_AgAP?OW?d?@C_?D_?	E	[13, 13, 12, 12]
S??????_B?[?WCcC@`?s?Co?K_?J??F??	E	[13, 13, 12, 12]
S??????_B?[?WCcC@`?s?CW?M??J??F??	E	[13, 13, 12, 12]
S??????_B?[?WCcC@`?s?CW?L??L??F??	E	[13, 13, 12, 12]
S??????_B?[?WCcC@`?[?Ao?D_?b??d??	E	[13, 13, 12, 12]
S??????_B?[?WCcC@`?U?Ag?U??J??b??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?[?@o?H_?B_?@o?	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?Y?@K?Go?F??EO?	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?M?@g?H_?B_?Oo?	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?IOBG?IO?B_?F??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?IOBG?Go?E_?F??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?Go@o?B_?P_?R??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?Go@W?HO?F??T??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?Ao@S?K_?F??T??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?Ao@S?E_?R??T??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?Ao?Ao?[?D_?T??[??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?BA?w?@a?B_?F??B_?	T2	-
S??????_B?Y?w?J?BA?[?DO?@o?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?BA?[??s?B_?b??HO?	E	[13, 13, 12, 12]
S??????_B?Y?w?J?BA?U??k?B_?h??IO?	E	[13, 13, 12, 12]
S??????_B?Y?w?J?BA?S_?q?E_?b??J??	E	[13, 13, 12, 12]
S??????_B?Y?k?WCB_?S_BO?Ag?F??J??	E	[13, 13, 12, 12]
S??????_B?Y?k?WCB_?S_AW?BG?L??J??	E	[13, 13, 12, 12]
S??????_B?Y?k?WCB_?SOBO?E_?B_?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?S_BO?E_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?S_BO?D_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?S_Ao?E_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?K_BO?I_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?K_BO?H_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?K_@o?I_?BO?R??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?K_@o?Gg?R??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?K_@W?HG?T??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?SOB_?D_?B_?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?SOBO?E_?B_?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?SOBO?D_?D_?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?SOAo?E_?B_?J??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?KOBO?I_?B_?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?KOBO?H_?D_?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?KO@o?I_?B_?R??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?KO@o?Go?R??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?KO@W?HO?T??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?CoB_?D_?R??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?E_?Co@o?K_?R??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?s?BO?E_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?s?BO?D_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?s?Ao?E_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?s?Ao?Cg?J??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?cOB_?H_?J??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?cOBO?H_?L??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?SOBO?E_?b??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?SOBO?D_?d??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?SOAW?T??L??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?EOAg?E_?Y??b??	E	[13, 13, 12, 12]
S??????_B?Y?SCi?Ca?EO?w?B_?X??w??	T2	-
S??????_B?Y?SCi??p?w?H_?@o?R??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?w?HO?@o?T??F??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?k?J??B_?B_?R??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?k?HO?I_?B_?R??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?k?BO?I_?B_@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?i?J??Ao?F??R??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?i?B_?H_?B_@D??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?i?BO?H_?D_@D??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?i?HG?Ao?U??R??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?i?BG?J??B_@D??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?i?BG?H_?E_@D??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?W_BO?`_?F??d??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?Q_BG?Q_?F?@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCi??p?Q_AW?S_?L?@E??	E	[13, 13, 12, 12]
S??????_B?Y?SCM?CoCW?BO?Ao?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCM?CoCW?BO?@o?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?w?I_?Ao?J?@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?w?Ao?E_@@_@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?w?Ao?Ao@H?@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?w?Ag?Ao@I?@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?s?IO?@o?L?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?s?BO?@o@D?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?s?@g?Co@Q?@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?s?AW?`O?L?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?s?AW?DO@D?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?s?AW?@o@K?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?e?I_?Go?J?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?e?B_?H_@@_@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?e?Ag?h??H_@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?e?Ag?KO@B?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?e?Ag?Go@I?@H??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?p?I_?B_?H_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?p?I_?Ao?J?@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?p?B_?B_@@_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?p?B_?Ao@B?@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?p?Ao?b?@H??H_?	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?p?Ao?E_@@_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?p?Ag?a_@I??I_?	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?I_?H_?H_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?I_?KO?J?@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?I_?Go?J?@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?B_?g_?B_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?B_?H_@@_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?Ao?g_?J?@G_?	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?Ao?g_?H_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?Ao?K_@@_@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?Ao?KO@H?@B??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?d?Ao?Go@H?@I??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?W_Ag?D_@D?@a??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?P_B_?c_?F?@a??	E	[13, 13, 12, 12]
S??????_B?Y?SCb??X?P_B_?D_@D?@a??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?D_?[??s?B_?BO?h??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?D_?S_Co?E_?BO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?D_?S_Co?B_?HO?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?D_?S_CQ?D_?F??L??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?D_?S_?q?B_?h??J??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?D_?K_B_?@g?F??b??	E	[13, 13, 12, 12]
S??????_B?Y?QCk?D_?K_BO?P_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?B@@S?Co?B_?H_?J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?B@@S??s?E_?b??J??	E	[13, 13, 12, 12]
S??????_B?Y?QCh?B@@K?BO?Ao?b??F??	E	[13, 13, 12, 12]
S??????_B?Y?QCd?BO@W?GQ?D_?F??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QCd?BO@W?GQ?@o?F??L??	E	[13, 13, 12, 12]
S??????_B?Y?QCd?BO@Q?HA?E_?B_?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCd??X@S?BG?E_?B_@a??	E	[13, 13, 12, 12]
S??????_B?Y?QCd??X?s?B_?_o?J?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QCd??X?s?B_?@o@H?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QCd??X?p?Ao?b?@H??H_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?F?@K?DO?Ao?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?F?@K?DO?@o?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?F?@K?@S?Q_?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?F?@K?@S?P_?DO?F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?F?@E??s?E_?J??`O?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CW@c?B_?Co?BO?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CW@c?B_?Cg?B_?b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?CW@c?Ag?Cg?J??a_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`@W?Go?Ao?F??b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`@S?KO?@o?L??F??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`?[?K_?B_?B_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`?[?Co?a_?B_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`?[?GS?a_?F??b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`?[??s?a_@B??b??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`?U?@g?B_@A_@`??	E	[13, 13, 12, 12]
S??????_B?Y?QCb?A`?M??s?a_@`??R??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_DG@g?BO?@o?DO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_DG@g?BG?PG?F??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@g?I_?H_?BO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@g?IG?H_?EO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@g?Gg?R??R??PO?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@g?GW?H_?SO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?M??H_?BO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?KO?H_?PO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?KO?B_?PO?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?IO?B_?`O?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?IG?H_?aO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?GW?R??PO?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?GW?J??`O?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@K?GW?B_?oO?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?k?CW?b?@P??PO?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?[?I_?`_?b??`O?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?M?Go?_g?p??p??	T2	-
S??????_B?Y?QC`_?i?M?Go?Og@P??p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?M?Gg?p??PO?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?M?Gg?h??`O?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?M?Gg?`_?oO?p??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@H?K_?R??R??PO?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@H?I_?X??BO?d??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@H?I_?J??b??`O?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@H?I_?Q_?aO?R??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@H?Go?I_?q??`O?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@H?KG?Y??EO?R??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i@H?KG?R??SO?R??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?h?KO?i??DO?R??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?h?KG?b??SO?R??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?L?I_?p??`O?R??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_?i?L?Cg?o_@Q??QO?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?w?B_?a_?B_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?w?B_?B_@@_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?w?IO?a_?F??H_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?p?BG?c_@E??E_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?p?BG?a_?E_@I??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?W_Cg?e??R?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?W_Cg?F?@P?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?W_@g?R?@P?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_AH?P_BO?e?@`??F??	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?w?@o?Ao?BO?B_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?w?@c?B_?BO?B_?	T2	-
S??????_B?M?w?b?BO?w?@Q?Ao?F??B_?	T2	-
S??????_B?M?w?b?BO?w??q?B_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?w??q?Ao?J??B_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?w??e?B_?J??B_?	T2	-
S??????_B?M?w?b?BO?w??U?@o?F??L??	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?s?@o?D_?B_?@o?	T2	-
S??????_B?M?w?b?BO?s??w?@g?I_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?s?@c?D_?BO?B_?	T2	-
S??????_B?M?w?b?BO?s??s?Co?BO?J??	T2	-
S??????_B?M?w?b?BO?s??s?@o?HO?J??	T2	-
S??????_B?M?w?b?BO?k?Ao?@g?H_?B_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??w?B_?H_?Go?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??s?B_?HO?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q?@a?B_?B_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??q?Ao?J??H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q?@I?EO?B_?F??	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??i?F??B_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??i?E_?B_?I_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??i?B_?I_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??i?BO?J??H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??e?B_?J??H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??M?Co?F??M??	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?q??M?Ao?J??M??	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?Y?D_?Ao?BO?B_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?Y?Co?@g?D_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?Y?DG?@W?D_?F??	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?Y?CW?BG?D_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?Y?CW?@W?D_?L??	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?e?B_?D_?B_?@o?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?e?Ao?Cg?B_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?e?Ag?@g?I_?H_?	E	[13, 13, 12, 12]
S??????_B?M?w?b?BO?e?@g?CW?B_?R??	E	[13, 13, 12, 12]
