graph6	class	class_sizes
S??????_B?J?T?gAPO?e?AW?D_@G_?D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?AW?D_?K_@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?AW?DO@H??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?AW?DO?L?@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e??w?DO?X?@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?Gc?K_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?Ac?c_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?@c?c_?R??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?@c?K_@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e?GS?D_?X??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?e??s?D_?X?@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?b?Go?DO?D_?X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?b?GW?F??W_?D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?b?GS?D_?[??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?HO?F??`_?D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?HO?DO?d??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?Go?D_?g_?D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?CW?F?@G_?D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?CW?DO@K??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?GS?D_?k??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?CS?D_@K??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?CS?D_?K_@D??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?R?CS?DO?L?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?o_HO?E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?o_Go?E_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO@G_@o?I_?b??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO@C_@o?S_?R??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?c_Ao?c_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?c_@o?c_?R??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?c_@o?Co?R?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?a_Go?D_?X??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?a_GW?F??X??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?Q_H_?Co?F??b??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?Q_GW?F??h??D_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?Q_@S?E_?d?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPO?Q_@K?F??d?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?H_?K_?B_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?H_?H_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?H_?Go?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?B_?`_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?B_?_o?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?Gg?K_?I_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?Ag?c_?I_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?@g?cO?R??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?@g?DO?P_@B??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?AW?D_?K_@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?AW?DO?L?@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s??w?DO?X?@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?Ac?@o?J?@H??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s?@c?c_?R??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?s??s?D_?X?@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ao?K_?H_@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Gg?K_?W_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Gg?Go?H_?Y??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ag?c_?W_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ag?K_?I_@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ag?H_?H_@G_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ag?KO?J?@@_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ag?_o?H_?Y??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ag?Go?H_@I??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e??w?Go?H_@W??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Gc?H_?H_?X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e?Ac?c_?X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?e??k?@o?X?@W??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW@P?Ag?EO?a_?J??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW@D??s?W_?H_?Y??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Go?HO?H_?X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Go?@o?W_?X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Ao?c_?W_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Ao?H_?H_@G_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Ag?d??W_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Ag?HO?I_@H??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d??w?@o?W_@W??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Ac?c_?Y??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?Ac?HO?J?@H??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d?GS?Ao?Y??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d??s?H_?H_@W??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?d??k?H_?I_@W??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?o_Go?Ao?J??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?o_Ag?F?@H??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?o_Ag?E_@I??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?o_Ag?B_?H_@I??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW@C_Ao?S_?X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Ao?c_?X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Gg?L??X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Gg?Go?J??Y??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Ag?d??X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Ag?L??H_@B??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Ag?g_?J??I_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Ag?c_?Y??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_Ag?H_?I_@H??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?c_?w?@o?X?@W??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?`_I_?EO?R??J??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOW?`_Go?Ao?Y??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAEACS?BO?E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAEACE??k?B_?Y??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?s?H_?B_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?[?H_?P_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?[?@c?P_?F?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?[?@S?P_@D??F??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?e?Go?E_?X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?e?Gg?F??X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?e?Ag?E_@I??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?U?H_?E_?B_?b??	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?U?Gg?F??h??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAPA?U?@c?E_@B??b??	E	[13, 13, 12, 12]
S??????_B?J?T?gABACC_BO?E_@B??F??	E	[13, 13, 12, 12]
S??????_B?J?T?gABACC_Ao?E_@B??J??	E	[13, 13, 12, 12]
S??????_B?J?T?gABACC_Ao?B_@H??J??	E	[13, 13, 12, 12]
S??????_B?J?T?gABACC_GW?B_?J??[??	E	[13, 13, 12, 12]
S??????_B?J?T?gABACC_AW?F??J?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?s?H_?H_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?s?B_?`_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?s?Ao?c_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?s?@o?c_?R??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?q?Ag?F?@H??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?q?Ag?E_@I??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?e?Go?K_?X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?e?Ao?c_?X??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?e?Ag?Go?J?@I??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?e?GW?Go?J??[??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?e??w?`_?X??W_?	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?e??w?@o?X?@W??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?b?Go?J??H_?X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?b?Go?B_?W_?X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?b?Go?@o?[??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAOQ?b?AS?H_?L?@K??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCC_?w?`_?Y??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCA_IG?H_?L??M??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCA_Gg?J??J??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCA_Gg?I_?J??Y??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCA_Gg?B_?Y??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCA_GW?H_?L??[??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCA_?w?J?@H??X??	E	[13, 13, 12, 12]
S??????_B?J?T?gAAQCA_?w?B_?X?@W??	E	[13, 13, 12, 12]
S??????_B?J?T?AaU?@B?Ao?D_?K_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaT?@B?DO?DO?D_CD??	E	[13, 13, 12, 12]
S??????_B?J?T?AaT?@___o?E_?B_?J??	E	[13, 13, 12, 12]
S??????_B?J?T?AaT?@___o?B_?H_?J??	E	[13, 13, 12, 12]
S??????_B?J?T?AaT?@__@c?B_CB??J??	E	[13, 13, 12, 12]
S??????_B?J?T?AaT?@__?s?E_CB??J??	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DG?@o?B_@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DC?Go?Co?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CK?HO?_o?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CK?@W?`O?B_@D??	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?H_?B_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?H_?Ao?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?HO?E_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?HG?F??D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?HG?E_?E_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?HG?EO?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?Gg?F??H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?Gg?E_?I_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?Gg?EO?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?HC?E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?DA?Gc?E_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?H_?B_@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?H_?Ao@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?HO?a_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@o?a_@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?HG?b??D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?HG?a_?E_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?HG?aO?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@g?b?@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@g?a_@A_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@g?aO@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?HC?a_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@c?a_@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@S?_o?F?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@S?Ao@B?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CI?@S?@o@D?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?H_?D_@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?H_?Co@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?Go?c_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?@o?c_@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?Gg?d??H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?Gg?c_?I_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?Gg?cO?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?@g?d?@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?@g?c_@A_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?@g?cO@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?Gc?c_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CE?@c?c_@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?D?_H_?B_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?D?_HO?E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?D?_Go?E_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CG_HO?a_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CG_@o?a_@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CC_Go?c_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaR?CC_@o?c_@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DG?_o?Ao?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DG?@W?B_?E_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DG?_c?B_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DC?`O?D_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DC?`O?Co?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DC??w?D_?I_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DC?`C?D_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DC?@c?@o?J?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DC??s?Co?J?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?CK?@cA@_@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`_?E_?B_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`_?B_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`_?Ao?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`O?E_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?_o?E_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`G?F??D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`G?E_?E_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`G?EO?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?_g?F??H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?_g?E_?I_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?_g?EO?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA??w?D_?K_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?`C?E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?DA?_c?E_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@I?`GAB??D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@I?`GAA_?E_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@I?`GAAO?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@I??wAA_?H_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@E?`_A@_?H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@E?_gAD??H_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@E?_gAC_?I_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@E?_g?D_?H_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@E?_gACO?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@E??wAC_?H_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M?`_A@_@@_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M?`_A?o@B??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M?@WA`??D_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M?@WAB?@@_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M?@WA__?D_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M??wA`??H_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M??wAD?@@_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??M??wA__?H_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@B?@oAD??D_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@B?@oAB??H_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@B?@oAA_?H_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@B?@WAB??K_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?@B??wAD??K_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF??J?@WAa??E_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?D?_`_?B_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?D?_`O?E_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaF?D?__o?E_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaQ_@K?GcA@_?R??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaQ_@O__S?E_?F?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQ_?Q_gC?E_?F?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQ_?Q__S?E_@D?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQ_?Q__K?e??F?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQ_?Q__K?F?@D?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQ_?Q__K?E_@E?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaE_DC??w?D_?Q_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaE_@E?a_?Co?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaE_@E?`_?Go?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaE_?M?g_?Go?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaE_?M?a_?_o?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaE_@B?aO?DO?D_CD??	E	[13, 13, 12, 12]
S??????_B?J?T?AaE_?J?AWAB?@C_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?M??w?o_@@_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?M??s?_oD@??b??	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?M??k?_oDA??b??	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?J?KO?B_@C_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?J?Co?`_@C_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?g__W?`O?F?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?g__W?BO@B?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?g__W?@o@E?@D??	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?g_Gc?B_CB?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?K_GS?a_?b?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaP_?I_GK?b?CD??b??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_D_?@S?Ao?F?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_DG?CS?Ao?F?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_Cg?_o?Ao?B_@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_Cg?Go?Ao?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_Cg?_S?Ao?F?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_Cg?GS?Ao?F?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_CK??w?P_@A_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_CI?_o?a_?`_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_CI?_g?a_?a_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_CI?_c?a_?b??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_?i?gOAA_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_?i?gGAB??D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_?i?gGAAO?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_?i?gCAA_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_?M?g_?Oo?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_?M?c_?_o?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_?J?g_?B_?a_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaD_CG__o?a_?b??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaB_DG?Gc?@o?F?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaB_DC?GcA@_?J??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaB_@K?gOAA_?B_?B_?	T2	-
S??????_B?J?T?AaB_@K?gOA@_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaB_@K?gOA?o?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaB_@K?gCA@_?F??B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaB_@I?g_A@_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaB_@E?GW?D_CC_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaQO@E?GKA?o?J??Y??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQO?M?@W?g_@@_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaQO?F?IO?D_@G_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaQO@C_@SAC_?R?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQO@C_@S?c_?R?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQO?E_GK?k??J?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaQO?E_@KAC_@Q?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEODO?@o?Co?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEODO??s?@oCH??J??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEODC?BO?Co?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEOCS?HO?Co?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEOCK?@W?`_?Q_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaEOCK?@W?H_@A_C@_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaEO@I?`_?Go?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEO?M?h??Go?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEO?M?b??_o?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaEOCC__S?H_?J?@H??	E	[13, 13, 12, 12]
S??????_B?J?T?AaPO@K?DC?@o@B?CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaDOD_?`C?@o?F??J??	E	[13, 13, 12, 12]
S??????_B?J?T?AaDOCc?`O?Co?B_@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaDOCc?_S?Co?J?@B??	E	[13, 13, 12, 12]
S??????_B?J?T?AaDO@I?d??Ao?B_CB??	E	[13, 13, 12, 12]
S??????_B?J?T?AaDO@I??wAC_?`_CA_?	E	[13, 13, 12, 12]
S??????_B?J?T?AaDO@B?CWAB?CG_?H_?	E	[13, 13, 12, 12]
