graph6	class	class_sizes
S???C@?G?_@_o_q?E?_c_?U?KG?J?@D??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?E?`A_AQ?QG?L??H_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?E?`A_AE?Og?M??L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?E?`A_AE?@g?k??L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?E?_a_?M?K_@K??EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?E?`?o@a?DO?b??T??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?Co?B_?@o?Go?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?Co?Ao?Go?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?Cc?F??@o?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?Cc?BO?HO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?Cc?CW?F??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?Cc?AW?J??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?@c?AW?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?EO?BO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?BO?HO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?Ao?KO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?Ao?HO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?@o?KO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?CW?F??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?AW?L??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CS?@W?L??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CQ?BO?H_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`g?CQ?@o?K_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?DO?DO?@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?DO?Co?Co?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?DO?CW?D_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?CS?Co?KO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?CS?DG?HO?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?CS?CW?L??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?DA?DO?D_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`c?CQ?Cg?H_?E_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`K?D_?PO?@o?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`K?DO?@o?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`K?DO?@o?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`K??s?SO?`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`K?Ca?PG?B_?H_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?D_?EO?@o?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?D_?DO?@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?D_?CW?B_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?@o?EG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DG?DO?Co?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DG?Co?Co?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DG?CW?E_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a??w?EO?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DC?F??@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DC?D_?Co?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DC?EO?BO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DC?DG?D_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?Cc?Co?IO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?Cc?CW?J??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?CK?EO?IO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?CK?Co?KO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?CK?Cg?KO?E_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?CK?CW?M??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DA?EO?B_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?DA?DO?D_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?CI?Cg?K_?E_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`a?CE?EO?J??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`I?D_?Ao?Ao?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`I?DO?QO?@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`I?DG?Ao?Ao?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`I??[?SO?cO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`I?CQ?Og?D_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`I?CQ?OW?D_?L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?DO?Co?Co?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?Co?S_?@o?Go?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?@c?T??@o?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?@c?SO?`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?CS?Co?KO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E??k?SO?IO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?Ca?Og?H_?I_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?Ca?OW?H_?J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`E?CQ?Og?H_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`B?CQ?QG?K_?H_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?_b??Y?OW?K_@K??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__D_?EG?B_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__D_?CW?F??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__DO?EO?BO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__DO?EG?D_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__DO?DG?D_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__DO?Cg?D_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__DO?CW?F??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__Co?EG?H_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__CW?DG?K_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__DA?EO?BO?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`__CQ?F??HO?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`G_DA?QG?B_?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?_g_@E?QG@B??F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`C_@o?SO?`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`C_?w?T??HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`C_DC?EG?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`C_?[?T??HO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`C_Ca?SG?J??B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`C_Ca?PG?J??H_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?_K_DC?aG?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`A_DO?U??@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`A_CS?Og?KO?L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`A_CQ?SG?L??D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`A_CQ?QG?L??H_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`A_CQ?Og?L??K_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?_B_@c?T?@@O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?`_ODO?DO?D_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?D?_cOCE?`O?L??J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?Co?EO?@o?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?Cc?DO?BO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?CS?EO?DO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?CS?Co?DO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?CS?@W?DO?L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?Ca?EO?B_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?CE?EO?F??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?CE?DO?F??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?CE?AW?F??J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`o?CE?@W?F??L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`g?Cc?@W?PO?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`g?Ac?@W?`O?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`g?CS??w?SO?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`g?Ca?BG?B_?P_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`g?CQ?@g?D_?S_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`g?CE?AW?F??R??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`g?CE?@W?F??T??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CW?@W@C_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?Cc?@W@@O?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?GS?@W?d??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CS?aO?BO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CS?_o?EO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CS?_W?F??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CS?AW@D??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CS?AW@@O?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CS??w@D??EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CS??w@CO?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?Ga?OW?B_?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?Ca?@W@@_?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CQ?@o@C_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CQ?AW@@_?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__w?CQ??w@C_?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?EA?EO?B_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?EA?BO?B_?HO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?EA?CW?B_?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?Aa?PG?B_?H_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?Aa?OW?B_?J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?@a?PG?B_?P_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?@a?OW?B_?R??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?AQ?OW?J??D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`c?AQ?OW?B_?L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__k?Cc?_W?BO?R??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__k?CS?AW?BO@P??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__k?CQ?@W?D_@P??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`a?EA?DO?D_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`a?EA?Co?D_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`a?EA?@o?D_?KO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`a?AQ?Og?D_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`a?AQ?AW?`_?L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`a?AQ??w?c_?L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__q?CK?aO?DO?IO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__i?CI?@W@C_?T??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`E?DO?Og?Oo?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`E?EG?Ag?_o?I_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`E?Ac?P_?@o?gO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`E??[?W_?Co?gO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__M?Cc?_W?`O?R??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`B??s?Y??@o?gO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__J?CS?_W?cO?T??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`O_DC?QG?BO?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`O_@c?QG?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`O_DA?PG?F??D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__o_GE?QG?J??F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__o_GE?PG?L??F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__g_AE?QG@B??F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__g_AE?PG@D??F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_K_?P_?Ao?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_K_?PG?B_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_KO?Og?D_?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_GW?BO?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_KC?R??DO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_KC?P_?EO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_KC?QG?F??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_KC?PG?F??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_Cc?aG?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_Cc?PG@@O?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_GS?P_?DO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_GS?B_?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_CS?q??DO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_CS?Og@CO?F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_?s?q??`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_?s?p??`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_KA?P_?E_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_CE?q??F??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__W_CE?P_@E??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`C_Ao?P_?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`C_@W?PO?PO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__K_Cc?gG?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__K_?s?w??`O?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__K_CE?R?@P??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`A_Ag?R??HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`A_@g?Oo?SO?aO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__I_KO?GW?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__I_CS?gG?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__I_?s?w??`O?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C_`_OCo?EO?P_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__gOCE?aO?R??F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?C__gOCE?`O?T??F??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?Go?BG?`_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?Go?Ag?_o?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?Go?AW?`O?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?Gc?BG?`O?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?Cc?`O?DO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?Cc?_W?F??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?GS?B_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?GS?BG?`O?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?CS?aO?BO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?CS?_o?EO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?CS?Ao@CO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?CS?Ao@@O?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?CS?_W?F??DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?CS?AW@D??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`g?GE?BG?b??D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`K?K_?PO?@o?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`K?K_?OW?B_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`K?KO?@o?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`K?KO?BG?`_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`K?KC?@o?EO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`K?KC?AW?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`K??s?o_?BO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?K_?BG?`_?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KO?QO?@o?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KO?Oo?Co?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KO?OW?D_?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KG?Ao?EO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KG?Ao?Ao?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KG?@g?Co?c_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I??w?Oo@?o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KC?Ao?EO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KC?@W?DO?d??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?CS?Ao@CO?`O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I??s?o_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I??s?Oo@@O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?GK?Ao?aO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`I?KA?Og?E_?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`E??s?s??`O?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__M?KO?_o?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__M?Gg?Oo?Ao@_O?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__M?GS?o_?DO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__J?KO?aO?@o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__J?KO?Oo@CO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__J?Go?o_?_o?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__J?Go?oO?@o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__J?GS?o_?cO?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__J?GS?aO?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@__F?Go?s??_o?@o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`G_K_?AW?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`G_KO?B_?@o?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`G_KC?P_?EO?DO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`G_GS?P_?DO?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?@_`G_GS?B_?`O?cO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`o?DO?DG?@o?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`o?CS?@W?HO?L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`o?DA?D_?B_?Co?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`o?CQ?Cg?I_?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`o?CQ?@g?H_?K_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`o?CE?@W?J??L??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`g?EA?DG?B_?D_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`g?@a?OW?B_?R??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`g?@Q?OW?B_?T??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`g?@E?PG?B_?T??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_s?GW?@g?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_s?CW?@o?Go@GO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_s?GQ?SG?H_?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_s?GQ?Og?H_?I_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_s?GE?SG?J??B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_k?BC?_W?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`a?CK?KO?HO?EO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`a?CK?Gg?Go?M??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`a?CK?GW?HO?M??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`a?CI?Go?Go?M??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_e?AQ?OW?H_@H??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`B?EO?Ag?Go?g_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_o_GE?SG?F??J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_o_GE?PG?L??J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_W_L??AW?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_S_L??CW?BO?b??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_K_L??GW?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO`A_AW?S_?KO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q?CO_E_DC?S_@AO?PO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`o?Cc?`G?@o?J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`o?Cc?_W?BO?J??	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`g?EC?`O?DO?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?K_?PO?@o?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?K_?PG?@o?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?K_?OW?B_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?KO?Oo?Co?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?KO?BG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?KO?Og?Co?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?KC?AW?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`W?KA?PO?D_?BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`S?L??PG?@o?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`S?L??OW?BO?B_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`S?KO?@o?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`S?KO?DG?@o?`_?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`S?DC?_W?b??BO?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`S?GS?P_?HO?_o?	E	[13, 13, 12, 12]
S???C@?G?_@_o_q??o`S?DA?OW@B??B_?	E	[13, 13, 12, 12]
