i,c_i,se
2.949000000000000000e+03,3.498263224015633454e-03,1.143434870794153883e-04
2.950000000000000000e+03,3.164837185343106520e-03,1.194153042586868700e-04
2.951000000000000000e+03,6.119222249786058707e-03,1.632620179275871863e-04
2.952000000000000000e+03,1.503192190428574802e-03,7.339010267628822131e-05
2.953000000000000000e+03,2.828700621028741417e-03,9.867181662351172324e-05
2.954000000000000000e+03,2.405667633513609415e-03,9.005630186595715045e-05
2.955000000000000000e+03,4.835624155501525023e-03,1.376833498262232359e-04
2.956000000000000000e+03,2.250654319872458752e-03,9.451723356309141028e-05
2.957000000000000000e+03,4.287993792643149393e-03,1.360947672178280477e-04
2.958000000000000000e+03,3.854153670022885184e-03,1.232874616350142325e-04
2.959000000000000000e+03,7.531881163467963811e-03,1.801940073609441869e-04
2.960000000000000000e+03,1.311631644268830511e-03,6.486860663245407109e-05
2.961000000000000000e+03,2.592222285568714004e-03,9.474214441686084362e-05
2.962000000000000000e+03,2.221944271574417904e-03,9.071998864537115950e-05
2.963000000000000000e+03,4.436823118925094928e-03,1.393884636761759876e-04
2.964000000000000000e+03,1.895332013666629683e-03,8.510830098200915814e-05
2.965000000000000000e+03,3.617782105902830718e-03,1.176749207263965720e-04
2.966000000000000000e+03,3.375151778161525513e-03,1.212886937853176292e-04
2.967000000000000000e+03,6.552302272021770860e-03,1.716902817844762638e-04
2.968000000000000000e+03,1.696259602755308214e-03,8.834466836992604802e-05
2.969000000000000000e+03,3.218731730878352914e-03,1.164122288078925371e-04
2.970000000000000000e+03,2.739119243671496538e-03,1.063225240323112267e-04
2.971000000000000000e+03,5.513169444551070490e-03,1.570700195001785025e-04
2.972000000000000000e+03,2.499697573632002085e-03,1.032644795598535174e-04
2.973000000000000000e+03,4.821497708559036206e-03,1.458372112537644882e-04
2.974000000000000000e+03,4.392380430102348250e-03,1.395504738415767924e-04
2.975000000000000000e+03,8.594620467374722989e-03,1.982172749604576038e-04
2.976000000000000000e+03,1.333875931153694723e-03,7.198025809137896915e-05
2.977000000000000000e+03,2.607416722675164489e-03,9.836416047698277193e-05
2.978000000000000000e+03,2.193406004309654371e-03,9.370691952585388394e-05
2.979000000000000000e+03,4.327621849874655272e-03,1.334700277243678669e-04
2.980000000000000000e+03,1.843824101934830352e-03,8.730883655932919951e-05
2.981000000000000000e+03,3.557224637418985539e-03,1.225397831776315661e-04
2.982000000000000000e+03,3.246602949251731381e-03,1.194604104689285387e-04
2.983000000000000000e+03,6.182413004736105923e-03,1.637769474233575389e-04
2.984000000000000000e+03,1.558149984478950393e-03,8.739301600486572188e-05
2.985000000000000000e+03,2.932402604073285936e-03,1.127473649393468861e-04
2.986000000000000000e+03,2.521769671936830055e-03,1.041537800039245314e-04
2.987000000000000000e+03,5.003371331294377729e-03,1.490651103824868254e-04
2.988000000000000000e+03,2.266577990551789552e-03,1.023689394076120088e-04
2.989000000000000000e+03,4.401938191701968740e-03,1.451903687448118227e-04
2.990000000000000000e+03,3.974049387375513942e-03,1.314546331823168864e-04
2.991000000000000000e+03,7.819513521840175396e-03,1.931222174494120179e-04
2.992000000000000000e+03,1.378863907506068477e-03,6.965941845324470270e-05
2.993000000000000000e+03,2.682262240648269468e-03,1.028574144401673868e-04
2.994000000000000000e+03,2.232330537984768531e-03,8.978236707313179388e-05
2.995000000000000000e+03,4.449047837505737749e-03,1.343505361555033897e-04
2.996000000000000000e+03,1.952667620480060505e-03,8.930340021336389568e-05
2.997000000000000000e+03,3.725987450977166684e-03,1.256008067997083034e-04
2.998000000000000000e+03,3.432610873430967310e-03,1.225210548954243622e-04
2.999000000000000000e+03,6.573658102850119499e-03,1.703342490154619634e-04
3.000000000000000000e+03,1.577426580091317474e-03,7.623420392145342892e-05
3.001000000000000000e+03,3.111835854599873368e-03,1.149320747393344758e-04
3.002000000000000000e+03,2.742447919249534419e-03,1.052510537220271107e-04
3.003000000000000000e+03,5.561888954738775960e-03,1.613713531886044178e-04
3.004000000000000000e+03,2.450141228189071235e-03,1.017166021381434910e-04
3.005000000000000000e+03,4.832734642575184890e-03,1.518684864782343950e-04
3.006000000000000000e+03,4.541586348017056379e-03,1.433806237361032123e-04
3.007000000000000000e+03,8.940681968082984238e-03,2.098750465652321582e-04
3.008000000000000000e+03,1.317075075109799690e-03,7.493612155628476116e-05
3.009000000000000000e+03,2.461866002629200731e-03,9.786432679130535736e-05
3.010000000000000000e+03,2.188601503670215432e-03,1.035456389331719263e-04
3.011000000000000000e+03,4.240083535263935999e-03,1.395086141878726729e-04
3.012000000000000000e+03,1.901534478118022250e-03,1.013233427865787499e-04
3.013000000000000000e+03,3.438329062610864795e-03,1.244811958514253176e-04
3.014000000000000000e+03,3.273902754932641983e-03,1.312814406369242656e-04
3.015000000000000000e+03,6.022329012950261400e-03,1.678870243413336095e-04
3.016000000000000000e+03,1.530706453025340932e-03,8.807665218526355977e-05
3.017000000000000000e+03,2.798890591512123629e-03,1.092168075791172325e-04
3.018000000000000000e+03,2.419066262890895349e-03,1.027350414028184276e-04
3.019000000000000000e+03,4.798745707968871121e-03,1.498624737034359700e-04
3.020000000000000000e+03,2.258720504492521194e-03,1.021638592439531737e-04
3.021000000000000000e+03,4.208938854783773019e-03,1.396635153276365145e-04
3.022000000000000000e+03,3.854281502614418601e-03,1.316505872828146659e-04
3.023000000000000000e+03,7.434005182981490677e-03,1.875159021065759049e-04
3.024000000000000000e+03,1.324563256998856830e-03,6.883781445479455953e-05
3.025000000000000000e+03,2.517541552136341731e-03,9.621650300240848497e-05
3.026000000000000000e+03,2.115070908367633860e-03,8.728029418105940002e-05
3.027000000000000000e+03,4.237285122573375418e-03,1.311519730605261488e-04
3.028000000000000000e+03,1.906583097626765502e-03,8.807969823262080489e-05
3.029000000000000000e+03,3.568346569389104894e-03,1.212905077819221948e-04
3.030000000000000000e+03,3.196189735134442791e-03,1.095139908802978231e-04
3.031000000000000000e+03,6.152807485262552951e-03,1.610253477748124448e-04
3.032000000000000000e+03,1.688212217638889899e-03,8.552954817176237738e-05
3.033000000000000000e+03,3.114169268459081753e-03,1.132523155808812167e-04
3.034000000000000000e+03,2.620021577477455333e-03,1.012476684132404753e-04
3.035000000000000000e+03,5.231250714808702469e-03,1.516487865834301131e-04
3.036000000000000000e+03,2.484657165457804934e-03,1.052441785331253196e-04
3.037000000000000000e+03,4.674291976441940014e-03,1.436836729024414496e-04
3.038000000000000000e+03,4.193615516771873053e-03,1.321023517118540751e-04
3.039000000000000000e+03,8.204381040334701031e-03,1.938099535128613878e-04
3.040000000000000000e+03,1.356097826113303534e-03,6.868190922924041590e-05
3.041000000000000000e+03,2.537900612751642880e-03,9.162901468312037413e-05
3.042000000000000000e+03,2.170875790516535540e-03,9.377542108879442404e-05
3.043000000000000000e+03,4.171600206047296547e-03,1.311126716042424216e-04
3.044000000000000000e+03,1.825307974616686589e-03,8.544914406251434699e-05
3.045000000000000000e+03,3.476397890696922895e-03,1.162673049899074645e-04
3.046000000000000000e+03,3.103728404045105142e-03,1.110033638523270325e-04
3.047000000000000000e+03,5.921285645316044614e-03,1.562873334016024037e-04
3.048000000000000000e+03,1.514344950169324881e-03,7.600842347555214549e-05
3.049000000000000000e+03,2.805051582405964413e-03,1.007136388704312310e-04
3.050000000000000000e+03,2.509910047600666643e-03,1.018007292461311272e-04
3.051000000000000000e+03,4.896175614198049197e-03,1.497884428100571864e-04
3.052000000000000000e+03,2.216302044292291044e-03,9.377362277364737441e-05
3.053000000000000000e+03,4.231420041918754552e-03,1.333496263938124436e-04
3.054000000000000000e+03,3.910114720364411475e-03,1.286182354055130563e-04
3.055000000000000000e+03,7.618935914238293867e-03,1.897160785226896908e-04
3.056000000000000000e+03,1.423971702307462624e-03,7.701332547118535179e-05
3.057000000000000000e+03,2.617736189315716597e-03,9.877460450700485087e-05
3.058000000000000000e+03,2.273850105255842240e-03,9.553858114806389526e-05
3.059000000000000000e+03,4.365548455218474372e-03,1.356264747827133535e-04
3.060000000000000000e+03,2.020552161236604041e-03,9.224704640267946862e-05
3.061000000000000000e+03,3.717726792295773883e-03,1.225115122770383685e-04
3.062000000000000000e+03,3.489505146741866872e-03,1.217111346428657729e-04
3.063000000000000000e+03,6.660743143459161436e-03,1.764681051020896478e-04
3.064000000000000000e+03,1.693995538651943151e-03,7.990142189838137659e-05
3.065000000000000000e+03,3.240610835005839751e-03,1.135474743512866324e-04
3.066000000000000000e+03,2.937952905843655479e-03,1.181222776964651255e-04
3.067000000000000000e+03,5.810743581900993694e-03,1.738781327523616254e-04
3.068000000000000000e+03,2.548607659190893319e-03,1.036503363108902409e-04
3.069000000000000000e+03,4.936990183691183399e-03,1.485590873546371535e-04
3.070000000000000000e+03,4.650612791428963312e-03,1.500677466404629014e-04
3.071000000000000000e+03,9.146880327661833024e-03,2.169842432586387994e-04
3.072000000000000000e+03,1.283313739250103525e-03,6.131296293414967942e-05
3.073000000000000000e+03,2.518358095238606119e-03,9.371072074616511142e-05
3.074000000000000000e+03,2.131787904103597114e-03,8.750613654489592644e-05
3.075000000000000000e+03,4.208775591552257368e-03,1.324701472462160717e-04
3.076000000000000000e+03,1.772981586406628196e-03,7.575029418506791935e-05
3.077000000000000000e+03,3.291719503551721396e-03,1.051096819347240209e-04
3.078000000000000000e+03,3.092076981564362802e-03,1.083477197482259286e-04
3.079000000000000000e+03,5.752012927532195938e-03,1.496320590079212908e-04
3.080000000000000000e+03,1.414052865207195229e-03,6.630121319310479963e-05
3.081000000000000000e+03,2.731175038367509873e-03,9.946860450306974294e-05
3.082000000000000000e+03,2.338433715651432650e-03,9.085368379852814158e-05
3.083000000000000000e+03,4.681475197970867176e-03,1.406408009669610052e-04
3.084000000000000000e+03,2.214256375531355528e-03,9.506949983078981554e-05
3.085000000000000000e+03,4.162784983217716547e-03,1.368780170449200269e-04
3.086000000000000000e+03,3.820400891949733094e-03,1.281636300714282853e-04
3.087000000000000000e+03,7.367874832948049027e-03,1.854105290720849456e-04
3.088000000000000000e+03,1.310227560351292240e-03,6.252578058639936666e-05
3.089000000000000000e+03,2.447052254329124942e-03,8.684015693160601786e-05
3.090000000000000000e+03,2.161543530573447735e-03,9.060492068747615687e-05
3.091000000000000000e+03,4.112705665975808708e-03,1.261347432087658199e-04
3.092000000000000000e+03,1.854589833418528221e-03,8.105610482925736690e-05
3.093000000000000000e+03,3.377520531465609977e-03,1.074730506128816895e-04
3.094000000000000000e+03,3.257537665615478986e-03,1.189424686527098071e-04
3.095000000000000000e+03,6.100215299030145241e-03,1.577907000045705493e-04
3.096000000000000000e+03,1.469330891221761783e-03,6.767999536675329468e-05
3.097000000000000000e+03,2.899272086868683301e-03,9.889231808649953756e-05
3.098000000000000000e+03,2.481764124482870211e-03,9.194910597057146656e-05
3.099000000000000000e+03,5.041643929978211792e-03,1.409255678185200101e-04
3.100000000000000000e+03,2.379617810000976118e-03,9.730954821321511174e-05
3.101000000000000000e+03,4.469514515052239526e-03,1.314058971535263210e-04
3.102000000000000000e+03,4.125688238739967650e-03,1.325423057851543920e-04
3.103000000000000000e+03,8.080092258950073714e-03,1.859896233924748321e-04
3.104000000000000000e+03,1.308977746019760737e-03,6.730746237562601172e-05
3.105000000000000000e+03,2.471896724104881427e-03,9.635712547802971278e-05
3.106000000000000000e+03,1.992016037801901465e-03,8.297316455547243158e-05
3.107000000000000000e+03,3.953935017486412927e-03,1.272525850816346241e-04
3.108000000000000000e+03,1.765986921936273622e-03,8.195108677937905405e-05
3.109000000000000000e+03,3.308583978364865175e-03,1.145618625396573363e-04
3.110000000000000000e+03,3.011062854826450190e-03,1.079297288531937848e-04
3.111000000000000000e+03,5.808142486810684291e-03,1.564612702219277791e-04
3.112000000000000000e+03,1.386519751499096578e-03,6.563747845213101803e-05
3.113000000000000000e+03,2.724440011183420791e-03,1.010707481643627716e-04
3.114000000000000000e+03,2.284152224262555372e-03,8.897327303794337302e-05
3.115000000000000000e+03,4.663331254621347170e-03,1.398600926618954966e-04
3.116000000000000000e+03,2.111046467125415708e-03,9.063609668065251534e-05
3.117000000000000000e+03,4.093654212156931302e-03,1.329124685726685987e-04
3.118000000000000000e+03,3.704094627747933285e-03,1.213819196555264782e-04
3.119000000000000000e+03,7.336067233234644207e-03,1.822913617304673369e-04
3.120000000000000000e+03,1.301975407848755557e-03,6.311498342210307530e-05
3.121000000000000000e+03,2.520366662442684053e-03,9.508310966425919774e-05
3.122000000000000000e+03,2.087731511642535419e-03,8.387291608582218968e-05
3.123000000000000000e+03,4.218396838257709898e-03,1.304991272947819323e-04
3.124000000000000000e+03,1.911217413544654894e-03,8.282680240786965075e-05
3.125000000000000000e+03,3.499331697026888521e-03,1.148946759421395425e-04
3.126000000000000000e+03,3.351847341905037515e-03,1.200537105358148612e-04
3.127000000000000000e+03,6.389902133991320898e-03,1.679259526032463143e-04
3.128000000000000000e+03,1.505386084318161011e-03,7.038680401545596536e-05
3.129000000000000000e+03,3.004308005124330452e-03,1.066056880809840496e-04
3.130000000000000000e+03,2.579974123736222726e-03,9.711492844111793764e-05
3.131000000000000000e+03,5.254309624582529335e-03,1.477785068376887554e-04
3.132000000000000000e+03,2.406069040795167421e-03,1.009354342485824680e-04
3.133000000000000000e+03,4.642868718852599490e-03,1.401855484657587312e-04
3.134000000000000000e+03,4.345289576053619311e-03,1.383335394609566508e-04
3.135000000000000000e+03,8.552222242454688220e-03,1.968156563129674658e-04
3.136000000000000000e+03,1.158755952119827235e-03,5.405354862905966182e-05
3.137000000000000000e+03,2.295925179272890245e-03,8.281466714023225551e-05
3.138000000000000000e+03,2.002856305837631169e-03,8.376311332585114884e-05
3.139000000000000000e+03,4.004091605991124889e-03,1.279200521502006703e-04
3.140000000000000000e+03,1.646929431557655381e-03,7.345396596892285457e-05
3.141000000000000000e+03,3.115455680439869427e-03,1.006578271854627132e-04
3.142000000000000000e+03,2.996210167457660171e-03,1.044820629238513035e-04
3.143000000000000000e+03,5.614134583870569739e-03,1.427974906580182926e-04
3.144000000000000000e+03,1.411832331120967902e-03,7.104878337070446063e-05
3.145000000000000000e+03,2.639657984276612586e-03,9.610995791503742320e-05
3.146000000000000000e+03,2.342476650426785368e-03,9.184636063676681586e-05
3.147000000000000000e+03,4.672460148781538113e-03,1.445772627568062845e-04
3.148000000000000000e+03,2.146075151761372892e-03,9.332489193232476751e-05
3.149000000000000000e+03,4.002492664357026712e-03,1.265643968199677710e-04
3.150000000000000000e+03,3.784068355758985012e-03,1.249378586749599256e-04
3.151000000000000000e+03,7.260386788696050926e-03,1.800536321683221172e-04
3.152000000000000000e+03,1.281303039789199842e-03,6.327668376372160919e-05
3.153000000000000000e+03,2.376407132943471421e-03,8.726301308179780579e-05
3.154000000000000000e+03,2.076983791589737029e-03,8.304890377482347511e-05
3.155000000000000000e+03,4.009454326182603466e-03,1.207942558580245686e-04
3.156000000000000000e+03,1.861286457628011631e-03,8.442547915074678148e-05
3.157000000000000000e+03,3.278536639809608369e-03,1.063705916550740138e-04
3.158000000000000000e+03,3.294586051106452793e-03,1.148092652030654998e-04
3.159000000000000000e+03,6.062158733904361545e-03,1.598076551437708679e-04
3.160000000000000000e+03,1.590098555535078085e-03,7.808786158323281800e-05
3.161000000000000000e+03,2.906832316418488885e-03,1.037530264740716540e-04
3.162000000000000000e+03,2.558582673370838039e-03,9.576033975552553036e-05
3.163000000000000000e+03,5.019106383969386409e-03,1.436998381120913461e-04
3.164000000000000000e+03,2.378691149055957733e-03,1.002835232900444227e-04
3.165000000000000000e+03,4.355342562347650111e-03,1.300380931965178764e-04
3.166000000000000000e+03,4.144289169758558558e-03,1.303472640151965092e-04
3.167000000000000000e+03,7.988706919302543744e-03,1.865604099401571266e-04
3.168000000000000000e+03,1.267770757774512071e-03,6.763293452446933029e-05
3.169000000000000000e+03,2.349044253130753990e-03,9.043081927426195696e-05
3.170000000000000000e+03,2.007419196615616453e-03,8.334556731517051757e-05
3.171000000000000000e+03,3.896502034117778086e-03,1.207903227238432280e-04
3.172000000000000000e+03,1.726310154050588689e-03,7.966101367077429226e-05
3.173000000000000000e+03,3.235029798150062478e-03,1.073305766501061418e-04
3.174000000000000000e+03,3.027332914223273674e-03,1.071610369668454370e-04
3.175000000000000000e+03,5.797863915214936277e-03,1.521194647597577090e-04
3.176000000000000000e+03,1.429612013647953671e-03,6.934141313191275271e-05
3.177000000000000000e+03,2.658735101819038188e-03,9.326620574611178230e-05
3.178000000000000000e+03,2.297476669276753928e-03,8.831183761883830538e-05
3.179000000000000000e+03,4.638780641307433707e-03,1.370732665582012730e-04
3.180000000000000000e+03,2.063795448069771169e-03,8.820587236152756542e-05
3.181000000000000000e+03,3.944317119071880963e-03,1.212590346251887286e-04
3.182000000000000000e+03,3.612957925697167765e-03,1.179645905152369804e-04
3.183000000000000000e+03,7.267764623786011902e-03,1.770261287121405235e-04
3.184000000000000000e+03,1.266996632292866770e-03,6.057823132841240064e-05
3.185000000000000000e+03,2.347425322333971786e-03,8.410245481803199337e-05
3.186000000000000000e+03,2.043684526383876630e-03,7.823927598873553501e-05
3.187000000000000000e+03,4.046118098050355619e-03,1.196389298919603168e-04
3.188000000000000000e+03,1.797579045097033200e-03,7.738887635307129941e-05
3.189000000000000000e+03,3.360927737702926188e-03,1.064724004247572691e-04
3.190000000000000000e+03,3.249130348314841626e-03,1.083890385895449796e-04
3.191000000000000000e+03,6.187663973321517498e-03,1.565832495991577365e-04
3.192000000000000000e+03,1.570949045071999171e-03,7.248156304629166467e-05
3.193000000000000000e+03,2.974370560199022205e-03,1.027832490413244906e-04
3.194000000000000000e+03,2.669545906235774521e-03,9.870842555010423314e-05
3.195000000000000000e+03,5.365678069194157809e-03,1.512342605489598037e-04
3.196000000000000000e+03,2.417786515007416381e-03,9.760328522551828712e-05
3.197000000000000000e+03,4.597665989150603351e-03,1.324560841524708875e-04
3.198000000000000000e+03,4.357688406556844800e-03,1.311257728958047867e-04
3.199000000000000000e+03,8.621657264083624345e-03,1.948243674577965483e-04
3.200000000000000000e+03,1.256217496345440453e-03,6.186435672645303988e-05
3.201000000000000000e+03,2.392309347788492899e-03,1.039166589042441401e-04
3.202000000000000000e+03,2.028163412859042454e-03,8.307612304351194555e-05
3.203000000000000000e+03,4.047114180425802864e-03,1.389525650433616759e-04
3.204000000000000000e+03,1.674868124326070202e-03,7.537636685082657660e-05
3.205000000000000000e+03,3.149040372172991296e-03,1.126378259757619476e-04
3.206000000000000000e+03,2.894345558633406885e-03,9.853475468800704956e-05
3.207000000000000000e+03,5.591251292079687032e-03,1.532014695904925753e-04
3.208000000000000000e+03,1.393073633859555002e-03,6.687299645325788476e-05
3.209000000000000000e+03,2.654849333614111087e-03,9.982188520203220418e-05
3.210000000000000000e+03,2.162220139255126381e-03,8.052586551622949336e-05
3.211000000000000000e+03,4.520122381051381102e-03,1.364948091410690862e-04
3.212000000000000000e+03,2.096568425744771945e-03,8.972893910251715055e-05
3.213000000000000000e+03,3.922887609352668052e-03,1.257209669200345817e-04
3.214000000000000000e+03,3.469579885900020422e-03,1.118602154925053534e-04
3.215000000000000000e+03,6.962685686498880019e-03,1.715803723738317822e-04
3.216000000000000000e+03,1.219388704548279379e-03,6.095254796336837383e-05
3.217000000000000000e+03,2.284933852503697252e-03,8.755371702104252252e-05
3.218000000000000000e+03,1.946464173893133797e-03,7.774168153576854875e-05
3.219000000000000000e+03,3.951764111320177873e-03,1.241206904408711403e-04
3.220000000000000000e+03,1.671104135463635180e-03,7.507384350066561381e-05
3.221000000000000000e+03,3.152744099646806724e-03,1.059059447295791225e-04
3.222000000000000000e+03,2.973031367609898362e-03,1.053733220828810725e-04
3.223000000000000000e+03,5.816868634571631565e-03,1.547064226500701129e-04
3.224000000000000000e+03,1.464312621206045103e-03,7.269473813121883176e-05
3.225000000000000000e+03,2.824722999185323886e-03,1.016034411448957963e-04
3.226000000000000000e+03,2.366812680711348656e-03,8.740271611713399042e-05
3.227000000000000000e+03,4.950427588274081657e-03,1.392527692050099367e-04
3.228000000000000000e+03,2.167049217919508712e-03,9.119566436505234855e-05
3.229000000000000000e+03,4.272883843034505809e-03,1.307438097021992017e-04
3.230000000000000000e+03,3.804488558322191398e-03,1.188683258763499400e-04
3.231000000000000000e+03,7.779526281406482467e-03,1.825263267227802261e-04
3.232000000000000000e+03,1.287263457079728529e-03,7.308621667532106151e-05
3.233000000000000000e+03,2.346525153021017645e-03,9.123731152661190109e-05
3.234000000000000000e+03,1.937305696507295042e-03,8.163838077491931955e-05
3.235000000000000000e+03,3.909852440257867608e-03,1.282516100544745094e-04
3.236000000000000000e+03,1.662145012716452312e-03,7.920009130962084862e-05
3.237000000000000000e+03,3.163425990194082202e-03,1.113283496048002980e-04
3.238000000000000000e+03,2.845336667944987474e-03,1.064013417123350636e-04
3.239000000000000000e+03,5.577186586608489684e-03,1.560087166697541282e-04
3.240000000000000000e+03,1.393830911020437890e-03,7.588983196175842815e-05
3.241000000000000000e+03,2.692371583034594822e-03,1.085511055787242415e-04
3.242000000000000000e+03,2.164744460259874614e-03,9.009974394194052746e-05
3.243000000000000000e+03,4.560578111310800015e-03,1.436614075237266570e-04
3.244000000000000000e+03,2.075297628318270061e-03,9.558437787082555684e-05
3.245000000000000000e+03,4.086889077027638408e-03,1.402083125561964837e-04
3.246000000000000000e+03,3.587122321625550725e-03,1.240629024289425055e-04
3.247000000000000000e+03,7.226847904051343988e-03,1.859540206471288655e-04
3.248000000000000000e+03,1.292262567604581577e-03,6.575088691748834412e-05
3.249000000000000000e+03,2.399667350153128140e-03,9.087391392212879418e-05
3.250000000000000000e+03,1.955270611296097347e-03,7.896167072466957616e-05
3.251000000000000000e+03,4.044561840146779740e-03,1.309880434376093988e-04
3.252000000000000000e+03,1.848656686147054059e-03,8.484474208887516158e-05
3.253000000000000000e+03,3.493453260809182941e-03,1.194304832142858319e-04
3.254000000000000000e+03,3.110310253004232826e-03,1.088181140184277430e-04
3.255000000000000000e+03,6.176576395879189267e-03,1.660790008873079342e-04
3.256000000000000000e+03,1.513399633467197442e-03,7.045970064565278070e-05
3.257000000000000000e+03,2.952817042420307660e-03,1.026037615328188537e-04
3.258000000000000000e+03,2.405634802281856645e-03,8.754916700038925059e-05
3.259000000000000000e+03,5.131641324559847901e-03,1.454436986344946397e-04
3.260000000000000000e+03,2.357195509672165012e-03,9.669506029159769130e-05
3.261000000000000000e+03,4.619891660710175908e-03,1.403969019421201275e-04
3.262000000000000000e+03,4.146721168210108950e-03,1.315003818226580430e-04
3.263000000000000000e+03,8.419713172018528438e-03,1.983437373571002044e-04
3.264000000000000000e+03,1.227883427639802402e-03,5.977719892653895833e-05
3.265000000000000000e+03,2.368319470236698778e-03,9.002248974962575483e-05
3.266000000000000000e+03,1.948715337117513111e-03,8.106723043896364820e-05
3.267000000000000000e+03,3.871144659668207186e-03,1.223858516143674598e-04
3.268000000000000000e+03,1.683057911147673976e-03,7.604664066373890779e-05
3.269000000000000000e+03,3.184393023252487381e-03,1.078715734512353339e-04
3.270000000000000000e+03,2.855893583546082089e-03,1.032607499571931053e-04
3.271000000000000000e+03,5.443872359643379955e-03,1.456770462057532074e-04
3.272000000000000000e+03,1.367396129717429396e-03,6.682425017251833075e-05
3.273000000000000000e+03,2.593866185694932748e-03,9.341101076401773292e-05
3.274000000000000000e+03,2.145424477905034932e-03,8.595446617654800428e-05
3.275000000000000000e+03,4.390430375089247710e-03,1.337785088739149898e-04
3.276000000000000000e+03,2.025589367449283622e-03,8.607241823048669975e-05
3.277000000000000000e+03,3.841751414835452901e-03,1.206003981094088870e-04
3.278000000000000000e+03,3.511328225483497083e-03,1.246644452132067123e-04
3.279000000000000000e+03,6.913220054060221012e-03,1.786921619895996747e-04
3.280000000000000000e+03,1.216272546201944364e-03,5.984426700358122346e-05
3.281000000000000000e+03,2.274203497767448602e-03,8.351914563808759278e-05
3.282000000000000000e+03,1.919508709510167523e-03,7.672150965884003289e-05
3.283000000000000000e+03,3.852042344560225803e-03,1.177945138812466823e-04
3.284000000000000000e+03,1.736737109124660396e-03,7.801461708677394802e-05
3.285000000000000000e+03,3.176247151444355852e-03,1.041168089245488769e-04
3.286000000000000000e+03,3.003391255140304503e-03,1.058110852979574930e-04
3.287000000000000000e+03,5.750601109415292948e-03,1.531487128567805269e-04
3.288000000000000000e+03,1.567685608317454654e-03,8.164628435135501362e-05
3.289000000000000000e+03,2.829322291910648431e-03,1.020109789891417683e-04
3.290000000000000000e+03,2.438383871018886487e-03,9.498711912370883935e-05
3.291000000000000000e+03,4.849914496988057787e-03,1.398611995772820499e-04
3.292000000000000000e+03,2.273263104061285823e-03,9.733221160612485730e-05
3.293000000000000000e+03,4.318945288409789356e-03,1.337042122259345317e-04
3.294000000000000000e+03,3.993828305105368535e-03,1.330120143163454789e-04
3.295000000000000000e+03,7.877061892946561616e-03,1.920631246895873438e-04
3.296000000000000000e+03,1.269560127755006099e-03,6.393066908698741345e-05
3.297000000000000000e+03,2.346748479853073572e-03,8.785826780463561615e-05
3.298000000000000000e+03,2.031029761036237235e-03,8.866411148701940830e-05
3.299000000000000000e+03,3.864565573334693884e-03,1.226060959021748036e-04
3.300000000000000000e+03,1.739237666974465055e-03,8.656402721612435332e-05
3.301000000000000000e+03,3.209246523876984995e-03,1.139838507472673210e-04
3.302000000000000000e+03,2.959459532350301649e-03,1.121875975298127946e-04
3.303000000000000000e+03,5.531957717388868469e-03,1.517765188525768748e-04
3.304000000000000000e+03,1.427633052766323195e-03,7.247543804268949624e-05
3.305000000000000000e+03,2.600820642064015017e-03,9.349474066077972012e-05
3.306000000000000000e+03,2.274860655764738594e-03,9.518778876158285826e-05
3.307000000000000000e+03,4.499112480829159030e-03,1.370333233512787774e-04
3.308000000000000000e+03,2.113444272577762791e-03,9.592291710224903597e-05
3.309000000000000000e+03,3.898720008879899904e-03,1.258378595766796728e-04
3.310000000000000000e+03,3.758087027221918095e-03,1.324806554612489222e-04
3.311000000000000000e+03,7.110130450775226270e-03,1.803546498135680004e-04
3.312000000000000000e+03,1.291526744117339450e-03,6.451546037770209438e-05
3.313000000000000000e+03,2.397586259047190544e-03,8.863516666323023499e-05
3.314000000000000000e+03,2.123866133143504330e-03,8.757990487993124861e-05
3.315000000000000000e+03,4.065725980351368729e-03,1.252124413965863888e-04
3.316000000000000000e+03,1.826329840868711482e-03,8.250699933200270053e-05
3.317000000000000000e+03,3.411728662848472447e-03,1.144384425024006657e-04
3.318000000000000000e+03,3.250172060082356148e-03,1.134054035431441345e-04
3.319000000000000000e+03,6.203159880787133956e-03,1.658713880795003367e-04
3.320000000000000000e+03,1.590814130604267058e-03,7.836481463925150696e-05
3.321000000000000000e+03,3.028700925658146543e-03,1.092162220563766019e-04
3.322000000000000000e+03,2.698059245546659008e-03,1.050197076750717328e-04
3.323000000000000000e+03,5.360683899670839331e-03,1.542587877658425206e-04
3.324000000000000000e+03,2.444179915388425099e-03,1.005661577848338629e-04
3.325000000000000000e+03,4.720598723441362700e-03,1.416173312475759686e-04
3.326000000000000000e+03,4.393656175037225289e-03,1.361486307995980738e-04
3.327000000000000000e+03,8.681752885530392982e-03,2.016877475734445905e-04
3.328000000000000000e+03,1.163661855757236420e-03,5.735164945727942606e-05
3.329000000000000000e+03,2.315446776747703567e-03,8.575151872238096623e-05
3.330000000000000000e+03,1.981840879023075153e-03,8.412388281857142742e-05
3.331000000000000000e+03,3.888359952817360687e-03,1.221884870098028633e-04
3.332000000000000000e+03,1.676353332499663003e-03,7.781038783864293077e-05
3.333000000000000000e+03,3.077466594576835739e-03,1.007566304501525552e-04
3.334000000000000000e+03,2.891592719803254014e-03,1.063129945758718768e-04
3.335000000000000000e+03,5.430558905402818951e-03,1.424777277352075561e-04
3.336000000000000000e+03,1.322858476936817186e-03,6.259676361826625724e-05
